serviceName,duration
master-thesis-app-1,8091
master-thesis-app-1,6935
master-thesis-app-1,10168
master-thesis-app-1,11829
master-thesis-app-1,7359
master-thesis-app-1,7784
master-thesis-app-1,12948
master-thesis-app-1,7876
master-thesis-app-1,13315
master-thesis-app-1,9734
master-thesis-app-1,12587
master-thesis-app-1,7730
master-thesis-app-1,11021
master-thesis-app-1,7869
master-thesis-app-1,12083
master-thesis-app-1,7535
master-thesis-app-1,12743
master-thesis-app-1,10890
master-thesis-app-1,10336
master-thesis-app-1,8589
master-thesis-app-1,9501
master-thesis-app-1,11840
master-thesis-app-1,12560
master-thesis-app-1,8864
master-thesis-app-1,13840
master-thesis-app-1,8933
master-thesis-app-1,11226
master-thesis-app-1,11412
master-thesis-app-1,12285
master-thesis-app-1,12825
master-thesis-app-1,7172
master-thesis-app-1,10524
master-thesis-app-1,11655
master-thesis-app-1,11193
master-thesis-app-1,8904
master-thesis-app-1,13414
master-thesis-app-1,10773
master-thesis-app-1,10794
master-thesis-app-1,9258
master-thesis-app-1,10991
master-thesis-app-1,12782
master-thesis-app-1,9064
master-thesis-app-1,9985
master-thesis-app-1,10880
master-thesis-app-1,12464
master-thesis-app-1,10823
master-thesis-app-1,6539
master-thesis-app-1,12915
master-thesis-app-1,8418
master-thesis-app-1,8266
master-thesis-app-1,6309
master-thesis-app-1,10461
master-thesis-app-1,6129
master-thesis-app-1,11170
master-thesis-app-1,8264
master-thesis-app-1,13085
master-thesis-app-1,12367
master-thesis-app-1,6778
master-thesis-app-1,11652
master-thesis-app-1,10459
master-thesis-app-1,9387
master-thesis-app-1,12243
master-thesis-app-1,13597
master-thesis-app-1,10675
master-thesis-app-1,7477
master-thesis-app-1,11349
master-thesis-app-1,11574
master-thesis-app-1,10031
master-thesis-app-1,7366
